Date,"Spot exchange rate, US $ into Sterling  "
28-Jan-03,1.6396
27-Jan-03,1.6329
24-Jan-03,1.6305
23-Jan-03,1.6231
22-Jan-03,1.6134
21-Jan-03,1.6095
20-Jan-03,1.6082
17-Jan-03,1.6179
16-Jan-03,1.6064
15-Jan-03,1.6049
14-Jan-03,1.6098
13-Jan-03,1.6054
10-Jan-03,1.608
09-Jan-03,1.6064
08-Jan-03,1.5995
07-Jan-03,1.6067
06-Jan-03,1.6108
03-Jan-03,1.6028
02-Jan-03,1.5977
31-Dec-02,1.6095
30-Dec-02,1.6041
27-Dec-02,1.6015
24-Dec-02,1.5964
23-Dec-02,1.5926
20-Dec-02,1.6036
19-Dec-02,1.6015
18-Dec-02,1.6008
17-Dec-02,1.5982
16-Dec-02,1.5881
13-Dec-02,1.5896
12-Dec-02,1.5775
11-Dec-02,1.5758
10-Dec-02,1.5716
09-Dec-02,1.5763
06-Dec-02,1.5748
05-Dec-02,1.5706
04-Dec-02,1.5716
03-Dec-02,1.5672
02-Dec-02,1.5552
29-Nov-02,1.5559
28-Nov-02,1.5528
27-Nov-02,1.5439
26-Nov-02,1.561
25-Nov-02,1.5662
22-Nov-02,1.5815
21-Nov-02,1.5785
20-Nov-02,1.5758
19-Nov-02,1.5893
18-Nov-02,1.5813
15-Nov-02,1.5788
14-Nov-02,1.5805
13-Nov-02,1.5868
12-Nov-02,1.5876
11-Nov-02,1.5883
08-Nov-02,1.5893
07-Nov-02,1.5798
06-Nov-02,1.5593
05-Nov-02,1.5623
04-Nov-02,1.554
01-Nov-02,1.5645
31-Oct-02,1.5645
30-Oct-02,1.5574
29-Oct-02,1.5593
28-Oct-02,1.5542
25-Oct-02,1.555
24-Oct-02,1.5473
23-Oct-02,1.5485
22-Oct-02,1.5468
21-Oct-02,1.5442
18-Oct-02,1.5477
17-Oct-02,1.5518
16-Oct-02,1.5533
15-Oct-02,1.555
14-Oct-02,1.5574
11-Oct-02,1.5605
10-Oct-02,1.5623
09-Oct-02,1.5581
08-Oct-02,1.5564
07-Oct-02,1.5672
04-Oct-02,1.5674
03-Oct-02,1.5699
02-Oct-02,1.5657
01-Oct-02,1.5696
30-Sep-02,1.5726
27-Sep-02,1.5521
26-Sep-02,1.5586
25-Sep-02,1.561
24-Sep-02,1.5571
23-Sep-02,1.5596
20-Sep-02,1.554
19-Sep-02,1.554
18-Sep-02,1.5492
17-Sep-02,1.5347
16-Sep-02,1.5446
13-Sep-02,1.561
12-Sep-02,1.5545
11-Sep-02,1.5477
10-Sep-02,1.5528
09-Sep-02,1.5586
06-Sep-02,1.5601
05-Sep-02,1.5667
04-Sep-02,1.5647
03-Sep-02,1.5635
02-Sep-02,1.5501
30-Aug-02,1.547
29-Aug-02,1.5492
28-Aug-02,1.5368
27-Aug-02,1.5305
23-Aug-02,1.5209
22-Aug-02,1.5237
21-Aug-02,1.5312
20-Aug-02,1.5258
19-Aug-02,1.5284
16-Aug-02,1.5375
15-Aug-02,1.5342
14-Aug-02,1.5446
13-Aug-02,1.5321
12-Aug-02,1.5307
09-Aug-02,1.5244
08-Aug-02,1.5312
07-Aug-02,1.5337
06-Aug-02,1.5382
05-Aug-02,1.5664
02-Aug-02,1.5694
01-Aug-02,1.5569
31-Jul-02,1.5618
30-Jul-02,1.5716
29-Jul-02,1.5579
26-Jul-02,1.5659
25-Jul-02,1.577
24-Jul-02,1.5728
23-Jul-02,1.5637
22-Jul-02,1.5743
19-Jul-02,1.5773
18-Jul-02,1.5699
17-Jul-02,1.5667
16-Jul-02,1.5716
15-Jul-02,1.5654
12-Jul-02,1.5501
11-Jul-02,1.5497
10-Jul-02,1.5463
09-Jul-02,1.5473
08-Jul-02,1.5347
05-Jul-02,1.5214
04-Jul-02,1.5244
03-Jul-02,1.5263
02-Jul-02,1.5314
01-Jul-02,1.5293
28-Jun-02,1.5258
27-Jun-02,1.5225
26-Jun-02,1.5263
25-Jun-02,1.4999
24-Jun-02,1.5044
21-Jun-02,1.4995
20-Jun-02,1.4995
19-Jun-02,1.4899
18-Jun-02,1.4865
17-Jun-02,1.478
14-Jun-02,1.4775
13-Jun-02,1.4728
12-Jun-02,1.471
11-Jun-02,1.4652
10-Jun-02,1.4607
07-Jun-02,1.4605
06-Jun-02,1.4588
05-Jun-02,1.4554
31-May-02,1.4633
30-May-02,1.4648
29-May-02,1.4599
28-May-02,1.4624
27-May-02,1.4569
24-May-02,1.4573
23-May-02,1.4524
22-May-02,1.4586
21-May-02,1.456
20-May-02,1.4588
17-May-02,1.4607
16-May-02,1.4554
15-May-02,1.4556
14-May-02,1.4476
13-May-02,1.4596
10-May-02,1.4609
09-May-02,1.4573
08-May-02,1.4588
07-May-02,1.4646
03-May-02,1.468
02-May-02,1.4635
01-May-02,1.462
30-Apr-02,1.4573
29-Apr-02,1.4571
26-Apr-02,1.4543
25-Apr-02,1.455
24-Apr-02,1.4489
23-Apr-02,1.4486
22-Apr-02,1.4497
19-Apr-02,1.447
18-Apr-02,1.4474
17-Apr-02,1.4426
16-Apr-02,1.4393
15-Apr-02,1.4378
12-Apr-02,1.4368
11-Apr-02,1.4388
10-Apr-02,1.436
09-Apr-02,1.432
08-Apr-02,1.4329
05-Apr-02,1.4353
04-Apr-02,1.4376
03-Apr-02,1.437
02-Apr-02,1.4407
28-Mar-02,1.4241
27-Mar-02,1.4223
26-Mar-02,1.4269
25-Mar-02,1.4257
22-Mar-02,1.4267
21-Mar-02,1.4263
20-Mar-02,1.4257
19-Mar-02,1.4245
18-Mar-02,1.4247
15-Mar-02,1.4253
14-Mar-02,1.4211
13-Mar-02,1.413
12-Mar-02,1.411
11-Mar-02,1.4219
08-Mar-02,1.4225
07-Mar-02,1.4251
06-Mar-02,1.4219
05-Mar-02,1.4205
04-Mar-02,1.4217
01-Mar-02,1.4184
28-Feb-02,1.4142
27-Feb-02,1.4168
26-Feb-02,1.4259
25-Feb-02,1.428
22-Feb-02,1.43
21-Feb-02,1.4249
20-Feb-02,1.4278
19-Feb-02,1.429
18-Feb-02,1.429
15-Feb-02,1.4327
14-Feb-02,1.4284
13-Feb-02,1.4316
12-Feb-02,1.4304
11-Feb-02,1.4215
08-Feb-02,1.4168
07-Feb-02,1.4118
06-Feb-02,1.4144
05-Feb-02,1.4178
04-Feb-02,1.4168
01-Feb-02,1.4138
31-Jan-02,1.4134
30-Jan-02,1.4134
29-Jan-02,1.4106
28-Jan-02,1.4092
25-Jan-02,1.4098
24-Jan-02,1.4225
23-Jan-02,1.4255
22-Jan-02,1.4284
21-Jan-02,1.4362
18-Jan-02,1.4358
17-Jan-02,1.437
16-Jan-02,1.4384
15-Jan-02,1.4443
14-Jan-02,1.4493
11-Jan-02,1.4432
10-Jan-02,1.4451
09-Jan-02,1.4395
08-Jan-02,1.4418
07-Jan-02,1.4382
04-Jan-02,1.4413
03-Jan-02,1.4418
02-Jan-02,1.4463
31-Dec-01,1.4556
28-Dec-01,1.4482
27-Dec-01,1.4533
24-Dec-01,1.4393
21-Dec-01,1.4388
20-Dec-01,1.4474
19-Dec-01,1.4497
18-Dec-01,1.4571
17-Dec-01,1.4577
14-Dec-01,1.4516
13-Dec-01,1.4465
12-Dec-01,1.4453
11-Dec-01,1.4351
10-Dec-01,1.4345
07-Dec-01,1.4314
06-Dec-01,1.4253
05-Dec-01,1.4174
04-Dec-01,1.4221
03-Dec-01,1.4211
30-Nov-01,1.4259
29-Nov-01,1.4225
28-Nov-01,1.4239
27-Nov-01,1.4136
26-Nov-01,1.4122
23-Nov-01,1.4083
22-Nov-01,1.413
21-Nov-01,1.4132
20-Nov-01,1.4172
19-Nov-01,1.414
16-Nov-01,1.4292
15-Nov-01,1.4318
14-Nov-01,1.4426
13-Nov-01,1.443
12-Nov-01,1.4575
09-Nov-01,1.4579
08-Nov-01,1.4552
07-Nov-01,1.4646
06-Nov-01,1.4588
05-Nov-01,1.4571
02-Nov-01,1.4633
01-Nov-01,1.4624
31-Oct-01,1.4541
30-Oct-01,1.4565
29-Oct-01,1.4516
26-Oct-01,1.4329
25-Oct-01,1.4298
24-Oct-01,1.4233
23-Oct-01,1.4213
22-Oct-01,1.4276
19-Oct-01,1.4384
18-Oct-01,1.4445
17-Oct-01,1.4512
16-Oct-01,1.4474
15-Oct-01,1.4472
12-Oct-01,1.4503
11-Oct-01,1.4434
10-Oct-01,1.4505
09-Oct-01,1.4667
08-Oct-01,1.4743
05-Oct-01,1.481
04-Oct-01,1.4771
03-Oct-01,1.4767
02-Oct-01,1.4661
01-Oct-01,1.4784
28-Sep-01,1.4699
27-Sep-01,1.4756
26-Sep-01,1.4749
25-Sep-01,1.4699
24-Sep-01,1.4646
21-Sep-01,1.4575
20-Sep-01,1.4657
19-Sep-01,1.4678
18-Sep-01,1.4624
17-Sep-01,1.4668
14-Sep-01,1.4691
13-Sep-01,1.469
12-Sep-01,1.4633
11-Sep-01,1.4693
10-Sep-01,1.4583
07-Sep-01,1.4617
06-Sep-01,1.4527
05-Sep-01,1.4526
04-Sep-01,1.446
03-Sep-01,1.4519
31-Aug-01,1.4505
30-Aug-01,1.4494
29-Aug-01,1.4519
28-Aug-01,1.4483
24-Aug-01,1.4464
23-Aug-01,1.4468
22-Aug-01,1.4556
21-Aug-01,1.4483
20-Aug-01,1.4444
17-Aug-01,1.4445
16-Aug-01,1.4431
15-Aug-01,1.4383
14-Aug-01,1.421
13-Aug-01,1.422
10-Aug-01,1.4266
09-Aug-01,1.4214
08-Aug-01,1.4139
07-Aug-01,1.4176
06-Aug-01,1.419
03-Aug-01,1.4293
02-Aug-01,1.4321
01-Aug-01,1.4319
31-Jul-01,1.4254
30-Jul-01,1.4246
27-Jul-01,1.4233
26-Jul-01,1.4275
25-Jul-01,1.4276
24-Jul-01,1.42
23-Jul-01,1.419
20-Jul-01,1.4282
19-Jul-01,1.4165
18-Jul-01,1.4155
17-Jul-01,1.4003
16-Jul-01,1.3999
13-Jul-01,1.4008
12-Jul-01,1.4061
11-Jul-01,1.4143
10-Jul-01,1.4113
09-Jul-01,1.4094
06-Jul-01,1.407
05-Jul-01,1.3995
04-Jul-01,1.4064
03-Jul-01,1.4072
02-Jul-01,1.4154
29-Jun-01,1.4066
28-Jun-01,1.4089
27-Jun-01,1.4136
26-Jun-01,1.4157
25-Jun-01,1.4141
22-Jun-01,1.4114
21-Jun-01,1.4142
20-Jun-01,1.3952
19-Jun-01,1.4023
18-Jun-01,1.4038
15-Jun-01,1.4033
14-Jun-01,1.4002
13-Jun-01,1.3878
12-Jun-01,1.3788
11-Jun-01,1.3726
08-Jun-01,1.3798
07-Jun-01,1.3886
06-Jun-01,1.3938
05-Jun-01,1.4095
04-Jun-01,1.4142
01-Jun-01,1.4148
31-May-01,1.4201
30-May-01,1.423
29-May-01,1.4183
25-May-01,1.4205
24-May-01,1.4102
23-May-01,1.4244
22-May-01,1.4283
21-May-01,1.4366
18-May-01,1.4296
17-May-01,1.4296
16-May-01,1.4295
15-May-01,1.4218
14-May-01,1.4183
11-May-01,1.4199
10-May-01,1.4226
09-May-01,1.4219
08-May-01,1.4321
04-May-01,1.4375
03-May-01,1.4329
02-May-01,1.4336
01-May-01,1.4324
30-Apr-01,1.4309
27-Apr-01,1.4366
26-Apr-01,1.4402
25-Apr-01,1.4397
24-Apr-01,1.436
23-Apr-01,1.4396
20-Apr-01,1.4416
19-Apr-01,1.4365
18-Apr-01,1.4197
17-Apr-01,1.4314
12-Apr-01,1.4402
11-Apr-01,1.4348
10-Apr-01,1.4385
09-Apr-01,1.4494
06-Apr-01,1.4395
05-Apr-01,1.4287
04-Apr-01,1.4333
03-Apr-01,1.427
02-Apr-01,1.4205
30-Mar-01,1.4217
29-Mar-01,1.4362
28-Mar-01,1.4347
27-Mar-01,1.4371
26-Mar-01,1.4334
23-Mar-01,1.4293
22-Mar-01,1.4192
21-Mar-01,1.4293
20-Mar-01,1.4283
19-Mar-01,1.4259
16-Mar-01,1.4303
15-Mar-01,1.4441
14-Mar-01,1.4483
13-Mar-01,1.4526
12-Mar-01,1.466
09-Mar-01,1.4677
08-Mar-01,1.4685
07-Mar-01,1.4618
06-Mar-01,1.4667
05-Mar-01,1.4686
02-Mar-01,1.4741
01-Mar-01,1.4547
28-Feb-01,1.4421
27-Feb-01,1.442
26-Feb-01,1.4417
23-Feb-01,1.4487
22-Feb-01,1.4465
21-Feb-01,1.4447
20-Feb-01,1.4449
19-Feb-01,1.4459
16-Feb-01,1.4517
15-Feb-01,1.45
14-Feb-01,1.4601
13-Feb-01,1.4517
12-Feb-01,1.4521
09-Feb-01,1.4463
08-Feb-01,1.4453
07-Feb-01,1.4619
06-Feb-01,1.4605
05-Feb-01,1.4753
02-Feb-01,1.4687
01-Feb-01,1.4777
31-Jan-01,1.4616
30-Jan-01,1.4604
29-Jan-01,1.4566
26-Jan-01,1.4568
25-Jan-01,1.4589
24-Jan-01,1.4576
23-Jan-01,1.4709
22-Jan-01,1.4609
19-Jan-01,1.4685
18-Jan-01,1.476
17-Jan-01,1.4729
16-Jan-01,1.4702
15-Jan-01,1.4787
12-Jan-01,1.4784
11-Jan-01,1.4947
10-Jan-01,1.4903
09-Jan-01,1.4911
08-Jan-01,1.4994
05-Jan-01,1.4955
04-Jan-01,1.4931
03-Jan-01,1.5047
02-Jan-01,1.4956
29-Dec-00,1.495
28-Dec-00,1.4896
27-Dec-00,1.4885
22-Dec-00,1.4769
21-Dec-00,1.4747
20-Dec-00,1.4738
19-Dec-00,1.4637
18-Dec-00,1.467
15-Dec-00,1.4746
14-Dec-00,1.4699
13-Dec-00,1.4509
12-Dec-00,1.4483
11-Dec-00,1.4557
08-Dec-00,1.4501
07-Dec-00,1.442
06-Dec-00,1.4366
05-Dec-00,1.4443
04-Dec-00,1.4527
01-Dec-00,1.4323
30-Nov-00,1.4182
29-Nov-00,1.4225
28-Nov-00,1.4193
27-Nov-00,1.4168
24-Nov-00,1.4017
23-Nov-00,1.4003
22-Nov-00,1.4135
21-Nov-00,1.4175
20-Nov-00,1.4247
17-Nov-00,1.4233
16-Nov-00,1.4222
15-Nov-00,1.4285
14-Nov-00,1.4284
13-Nov-00,1.4392
10-Nov-00,1.4299
09-Nov-00,1.4245
08-Nov-00,1.4253
07-Nov-00,1.4303
06-Nov-00,1.4335
03-Nov-00,1.4483
02-Nov-00,1.4473
01-Nov-00,1.4475
31-Oct-00,1.4521
30-Oct-00,1.4527
27-Oct-00,1.4503
26-Oct-00,1.4313
25-Oct-00,1.4352
24-Oct-00,1.449
23-Oct-00,1.4521
20-Oct-00,1.4451
19-Oct-00,1.442
18-Oct-00,1.4529
17-Oct-00,1.4397
16-Oct-00,1.4458
13-Oct-00,1.4614
12-Oct-00,1.4685
11-Oct-00,1.4653
10-Oct-00,1.4486
09-Oct-00,1.4482
06-Oct-00,1.4467
05-Oct-00,1.4529
04-Oct-00,1.458
03-Oct-00,1.4575
02-Oct-00,1.469
29-Sep-00,1.4783
28-Sep-00,1.4648
27-Sep-00,1.4624
26-Sep-00,1.4566
25-Sep-00,1.4521
22-Sep-00,1.4577
21-Sep-00,1.4223
20-Sep-00,1.4135
19-Sep-00,1.4065
18-Sep-00,1.4007
15-Sep-00,1.4063
14-Sep-00,1.4085
13-Sep-00,1.4114
12-Sep-00,1.4058
11-Sep-00,1.418
08-Sep-00,1.423
07-Sep-00,1.4342
06-Sep-00,1.4508
05-Sep-00,1.4508
04-Sep-00,1.461
01-Sep-00,1.4608
31-Aug-00,1.4548
30-Aug-00,1.4555
29-Aug-00,1.4602
25-Aug-00,1.4745
24-Aug-00,1.4812
23-Aug-00,1.4801
22-Aug-00,1.4846
21-Aug-00,1.4922
18-Aug-00,1.4939
17-Aug-00,1.4987
16-Aug-00,1.4992
15-Aug-00,1.5067
14-Aug-00,1.5063
11-Aug-00,1.5034
10-Aug-00,1.5
09-Aug-00,1.5012
08-Aug-00,1.5042
07-Aug-00,1.5087
04-Aug-00,1.5061
03-Aug-00,1.4962
02-Aug-00,1.4942
01-Aug-00,1.5002
31-Jul-00,1.4975
28-Jul-00,1.5044
27-Jul-00,1.5155
26-Jul-00,1.5175
25-Jul-00,1.5187
24-Jul-00,1.5152
21-Jul-00,1.5143
20-Jul-00,1.5037
19-Jul-00,1.4945
18-Jul-00,1.4952
17-Jul-00,1.4931
14-Jul-00,1.5017
13-Jul-00,1.5003
12-Jul-00,1.5137
11-Jul-00,1.5142
10-Jul-00,1.5137
07-Jul-00,1.5153
06-Jul-00,1.5146
05-Jul-00,1.5125
04-Jul-00,1.5153
03-Jul-00,1.5136
30-Jun-00,1.5141
29-Jun-00,1.5203
28-Jun-00,1.5111
27-Jun-00,1.4992
26-Jun-00,1.5004
23-Jun-00,1.5022
22-Jun-00,1.5115
21-Jun-00,1.4988
20-Jun-00,1.5077
19-Jun-00,1.5124
16-Jun-00,1.5155
15-Jun-00,1.5062
14-Jun-00,1.5032
13-Jun-00,1.5135
12-Jun-00,1.5121
09-Jun-00,1.5043
08-Jun-00,1.5091
07-Jun-00,1.519
06-Jun-00,1.5234
05-Jun-00,1.5113
02-Jun-00,1.5072
01-Jun-00,1.4928
31-May-00,1.495
30-May-00,1.4975
26-May-00,1.484
25-May-00,1.4728
24-May-00,1.4727
23-May-00,1.4778
22-May-00,1.4934
19-May-00,1.4844
18-May-00,1.4809
17-May-00,1.4905
16-May-00,1.4972
15-May-00,1.5154
12-May-00,1.5154
11-May-00,1.5015
10-May-00,1.5216
09-May-00,1.5324
08-May-00,1.5299
05-May-00,1.5272
04-May-00,1.5445
03-May-00,1.5623
02-May-00,1.5619
28-Apr-00,1.5638
27-Apr-00,1.5754
26-Apr-00,1.5805
25-Apr-00,1.5795
20-Apr-00,1.5805
19-Apr-00,1.58
18-Apr-00,1.5777
17-Apr-00,1.5865
14-Apr-00,1.5873
13-Apr-00,1.5887
12-Apr-00,1.587
11-Apr-00,1.5883
10-Apr-00,1.5831
07-Apr-00,1.5822
06-Apr-00,1.5827
05-Apr-00,1.5915
04-Apr-00,1.5962
03-Apr-00,1.5956
31-Mar-00,1.5952
30-Mar-00,1.5938
29-Mar-00,1.585
28-Mar-00,1.5855
27-Mar-00,1.5915
24-Mar-00,1.5883
23-Mar-00,1.5818
22-Mar-00,1.5676
21-Mar-00,1.5771
20-Mar-00,1.5657
17-Mar-00,1.5717
16-Mar-00,1.5768
15-Mar-00,1.5722
14-Mar-00,1.5707
13-Mar-00,1.579
10-Mar-00,1.5787
09-Mar-00,1.5822
08-Mar-00,1.5824
07-Mar-00,1.5812
06-Mar-00,1.5732
03-Mar-00,1.5813
02-Mar-00,1.5797
01-Mar-00,1.5845
29-Feb-00,1.579
28-Feb-00,1.5903
25-Feb-00,1.5945
24-Feb-00,1.6015
23-Feb-00,1.6048
22-Feb-00,1.615
21-Feb-00,1.598
18-Feb-00,1.5969
17-Feb-00,1.6066
16-Feb-00,1.6022
15-Feb-00,1.5971
14-Feb-00,1.5881
11-Feb-00,1.5947
10-Feb-00,1.6054
09-Feb-00,1.6105
08-Feb-00,1.6114
07-Feb-00,1.5898
04-Feb-00,1.5886
03-Feb-00,1.6029
02-Feb-00,1.6043
01-Feb-00,1.6145
31-Jan-00,1.6209
28-Jan-00,1.6198
27-Jan-00,1.6373
26-Jan-00,1.6405
25-Jan-00,1.6499
24-Jan-00,1.6521
21-Jan-00,1.6506
20-Jan-00,1.6492
19-Jan-00,1.6403
18-Jan-00,1.6376
17-Jan-00,1.6315
14-Jan-00,1.6349
13-Jan-00,1.6491
12-Jan-00,1.6462
11-Jan-00,1.6469
10-Jan-00,1.6377
07-Jan-00,1.6372
06-Jan-00,1.6478
05-Jan-00,1.639
04-Jan-00,1.6352
